Names	total	elements
		FLJ36166
		SNORD55
		DEFB118
		PJA1
		POLE4
		ZFP2
		CSPG5
		GGCT
		SLC35D1
		MIR25
		CD70
		ST3GAL4
		DCPS
		SHOC2
		MRPL27
		CYB5R3
		HHLA1
		TFAP2A
		RGNEF
		FAM48B1
		C17orf102
		SNRNP35
		PDE4B
		ADAM18
		ZNF507
		LRRC8B
		GLIPR1L2
		C12orf45
		AACSL
		C7orf63
		C1orf54
		PHF8
		IQCF3
		TMEM14B
		HNRPK
		UBE2MP1
		DPEP1
		PGA5
		KIAA1245
		FABP6
		MLL5
		TMEM14D
		SMTN
		BBS5
		CYP17A1
		NCRNA00028
		TWIST2
		DNM1P35
		CD209
		SNORA6
		NRIP2
		TNNI1
		CC2D2B
		TIPRL
		OR5B17
		MAN1B1
		P11
		GOSR2
		DDX1
		UBE2Z
		KIAA1984
		DSCR9
		FLRT3
		ZNF772
		COL4A1
		SEZ6L
		C20orf20
		SLC25A10
		VPS54
		C7orf54
		TMEM123
		C15orf58
		SPP2
		ALDH1A3
		KBTBD5
		MGC62100
		PEX5
		ICA1
		FLJ12331
		EPS8L2
		MIR1912
		ATP6V1G2
		MNT
		PLGLA
		PPP6C
		FLJ10246
		SMG7
		OR51E2
		OTUB1
		ENTPD1
		TMEM115
		PRPSAP2
		MX1
		SH3BGRL3
		OR13J1
		LOXL4
		PURB
		SNORD117
		FIZ1
		MIR455
		BUD13
		LAMB2
		MAGED4
		TATDN3
		CASP9
		PPA2
		GRIN3B
		PDCD1
		SRPR
		C17orf81
		ATP6V0A1
		EID2
		MIR876
		OR51D1
		ZNF469
		KCNN2
		ZNF32
		C21orf41
		IL32
		BRD2
		CAT
		PRKCQ
		C6orf85
		LAMC2
		TIRAP
		USP36
		CTNND1
		OR6C68
		SYCN
		MIRLET7A2
		ALG5
		PIAS4
		C1orf137
		GPR120
		DOK2
		SNORA36A
		PRKCH
		WDR48
		USP12
		METTL13
		FGD3
		DOC2B
		HNRNPA3P1
		ABCB6
		HINFP
		ASPHD2
		FCGR1A
		LAP3
		PPIC
		ACP6
		KATNAL2
		GRAP
		RORC
		SEPW1
		MXD1
		WDR37
		SNHG1
		DCDC5
		ANO8
		TIMM23B
		WDR90
		FAM104B
		LMOD2
		ANKRD33
		PRAMEF10
		NFXL1
		VSIG2
		RGS17
		KPTN
		USO1
		NUDT4
		C6orf61
		METTL11B
		RUFY3
		CDRT15
		NFKB1
		ABCC1
		FOXD4L5
		SPHKAP
		MIR27B
		DUB4
		PCBP2
		SPRR2G
		MUC13
		C14orf64
		REN
		C8orf30A
		GDF1
		GABBR2
		RNF151
		MIR449C
		CDKL5
		ELP2
		C5orf22
		RNF8
		IGF2R
		C21orf90
		SBSN
		AFTPH
		LARP4
		FAM181A
		SLC24A3
		PSMB3
		DEDD2
		C9orf169
		SPANXC
		MGC12538
		RPS25
		FAM57B
		EIF1AD
		SHOX2
		RNF114
		FLJ23172
		DUXA
		MTIF2
		LRRC57
		ANKRD32
		SNORD85
		KIAA1922
		IL21
		HTR2A
		FUT7
		ARMC5
		POLR3GL
		KIAA0427
		PHB
		SEMA6B
		C16orf75
		AKR1A1
		TNP1
		NXT2
		MORF4L1
		PMP22
		LOXHD1
		ERCC-00158
		CECR4
		TLR2
		ZNF233
		WFDC1
		HTR3E
		GOLGA8G
		CBLC
		RRP15
		GPX1
		SBNO1
		RSL1D1
		SLC39A1
		PRPF40B
		SNAPC3
		MIR512-2
		ZNF643
		PMCHL1
		ZBTB25
		ERCC-00002
		VNN2
		GCN1L1
		PLAC1L
		TIMD4
		GSTM2
		Septin 12
		ARMCX4
		IGSF22
		ETV1
		HCRT
		ATP6V0E2
		CTTNBP2NL
		REG3A
		BACH2
		TCN2
		OR1S2
		TMEM88
		PGS1
		ZFY
		PPP2R3A
		TECPR1
		BAT2
		MGC71993
		IVL
		CTRB1
		RNF123
		TAS2R50
		C2orf21
		CCDC78
		MCM8
		TMEM56
		MIR367
		BMP5
		SNX26
		ESR2
		ZUFSP
		KRT18P26
		FAM62C
		C5orf35
		FAM101B
		C9orf109
		CCDC148
		ISG20L1
		KRTAP5-7
		CD3E
		C7orf64
		PBX2
		RALBP1
		GLT6D1
		FLJ20184
		TP53RK
		POLA2
		FBXL13
		EVPL
		KCNJ8
		NOL10
		C14orf176
		PVRL4
		GLOD5
		C2orf30
		ZNF658B
		EDEM3
		TTTY10
		TCOF1
		IFI27L2
		HSPB9
		SLC17A5
		NUDT21
		MIR376C
		IFRG15
		FAM99A
		REEP2
		MIR29A
		REPIN1
		ARL8B
		NKIRAS2
		PPM1D
		TRMT61A
		KRTAP21-3
		SCO1
		HTRA4
		C16orf30
		FAM139A
		GINS2
		ESPNP
		C10orf32
		VGLL4
		MIR26A1
		GPR108
		C1orf43
		PCDHA6
		SNORD32B
		AS3MT
		MIR208A
		SLC6A3
		USP27X
		TMEM81
		TMEM54
		APC2
		SLC6A17
		KRT75
		SYAP1
		FLJ44290
		ZBTB17
		C9
		ARTN
		LTA4H
		ZNF780A
		MIR1915
		S1PR3
		CCDC24
		IFIT3
		PITPNM1
		SLFN12L
		MYADM
		RPRC1
		CCDC13
		MCTP1
		STEAP1
		RPL39L
		OAT
		IQGAP2
		DERL3
		OR52H1
		KHNYN
		PLOD1
		TEX264
		RYR3
		TMPRSS11B
		E2F8
		YIF1B
		SPIB
		C17orf97
		TBCB
		DHCR24
		PVRL1
		CNTD2
		FLJ12949
		C20orf179
		CEP70
		TAF5L
		RGMB
		CYBA
		CCDC59
		C19orf15
		ZNF364
		DNAH14
		ANXA1
		AMICA1
		APOBEC4
		AGFG1
		GTF2A1
		RASSF7
		PNKP
		ODZ2
		ROGDI
		SENP1
		C20orf195
		MIR764
		BTLA
		PACSIN2
		SERPINB5
		FAM5C
		RFX5
		RHOXF1
		TIA1
		SLC6A4
		PTPN18
		HLTF
		FAM151B
		HMGB3
		TOPBP1
		C17orf91
		MIR1470
		KCNF1
		EPR1
		C7orf58
		HMG20B
		HOMER3
		TESSP5
		SYNE2
		GPR180
		NDUFAF3
		SLC22A4
		ZNF843
		SNORD53
		SQRDL
		SERPINA6
		BAI3
		GALK1
		NOSIP
		ASCL3
		NUP214
		TRIM23
		GOLM1
		ARL1
		MAGEC3
		FTHL17
		PRAM1
		CXorf24
		AK3
		PTPDC1
		CYLC2
		FLJ20021
		BIK
		KDELC2
		PAX4
		PPM1J
		GPR162
		B4GALNT4
		HES5
		OR1E1
		CCDC50
		C20orf111
		TAS2R10
		FASN
		TAF7
		FBXO8
		KIR2DS3
		PRDX6
		AMBP
		BCAN
		RAB3GAP1
		FGFBP3
		AKAP7
		XAGE5
		MIR135A2
		NAPSB
		FARSB
		SOX21
		DEFB1
		SLC22A18
		MIR30A
		RNF141
		SCARNA20
		TBK1
		FAM46B
		NR1H3
		ERCC-00069
		EPHA2
		C10orf46
		TCHH
		WFDC5
		CCL4L2
		LRRC8C
		KIAA1430
		DEFA4
		CCL3L3
		MAN2A2
		ACAT1
		MEOX1
		KCND1
		RNF208
		ERCC-00076
		PTPN11
		C7orf26
		MIR561
		CALML4
		DEFB116
		UBE2F
		UCHL1
		MIR1263
		C1QL3
		MPP7
		MRPS34
		POU1F1
		SLC2A13
		KRT39
		FBN2
		DAP3
		LAIR2
		KRT28
		C1orf218
		PUSL1
		TAPBPL
		OSTalpha
		BTG1
		NPPB
		PSMC2
		OR2J2
		HIST2H4A
		AQP10
		SNORD18A
		CHST1
		SPRR2D
		CYFIP1
		MAP1D
		FLJ33544
		GAN
		BPY2B
		GON4L
		GAGE7
		BP75
		NUP62CL
		PM20D2
		ARNT
		CES4
		ADIG
		CDKN1B
		HIST1H3B
		CTGLF1
		C13orf25
		BTRC
		DUXAP3
		HSPB3
		C18orf16
		MXD4
		REST
		C9orf71
		SCIN
		TSPAN8
		TMEM143
		C14orf56
		FAM26D
		ATP13A3
		GNG5
		MIR1237
		HAO1
		USP24
		UHRF2
		MUC7
		ERCC-00154
		C9orf9
		C17orf79
		MRGPRX4
		SNORD109B
		MIR196B
		SEC31B
		BDKRB2
		PCGF6
		ANKAR
		GOLGA2L1
		RAP1GAP
		CPSF3L
		ZNF665
		GPI
		ANGPTL7
		MIR543
		PACRGL
		TAF2
		AGPAT3
		ADORA2A
		C9orf66
		SNAR-I
		MIR556
		STIM1
		KCNH2
		GSDM1
		CCDC122
		SYPL2
		P76
		RAI14
		LRFN3
		FKBP14
		FAM135B
		E2F1
		KLHDC7B
		OR2AE1
		ZNF716
		ERCC-00062
		APOB
		CFH
		RAB11FIP2
		PIGR
		TSC2
		CTGLF5
		BNIP2
		ZNF707
		PRR20C
		FUT6
		EEFSEC
		COX7B2
		PRR10
		GTF3A
		KRT3
		AIM1L
		ZNF285B
		GPR151
		ATP7A
		ITSN2
		CDX2
		WDR88
		C4A
		HOXB13
		MTMR8
		TMEM44
		GYPE
		SIGLEC14
		C13orf36
		CNN3
		DC36
		MIR494
		EVI5
		FAM27A
		ZWILCH
		VPS41
		SPEM1
		MIR365-1
		PSMG2
		HIP2
		LSM10
		GNB1L
		MYBL2
		PSCD1
		NUDT18
		RPSA
		ASB3
		FSD1CL
		TTC35
		SMC4
		SFRS3
		POMZP3
		MIR548N
		RLN1
		DNAJC3
		MIR374B
		DYM
		LITAF
		APLP1
		FLJ45337
		AFP
		CLDN24
		RAB21
		DLX4
		MGC70863
		CRY1
		MIR301B
		IL17RE
		KIAA0853
		CPB2
		UHMK1
		DUX2
		ELOVL7
		LY6G6C
		CTF1
		ZBTB43
		VAPA
		TIGD1
		USPL1
		HILS1
		FCN2
		C4orf48
		NCRNA00093
		FLJ33708
		NKG7
		DNALI1
		LEFTY1
		TCAM1
		ATHL1
		FSTL4
		ANKRD47
		ACTR6
		PFN2
		KRTAP5-4
		TARS
		CCDC109B
		CCDC138
		FLJ40411
		UBL4A
		NR2C2AP
		C20orf151
		RPS2
		INO80E
		KAZALD1
		FAM110A
		CDC37L1
		C8orf83
		LEPROT
		CUEDC2
		AOC3
		KSR1
		AP2M1
		SLC9A7
		OAS3
		HMX2
		LRIG3
		LIMA1
		RAB27B
		C2CD4C
		FBLN1
		MYOF
		MTFMT
		PRKAB2
		LCK
		LUC7L
		RAF1
		C17orf54
		SUB1
		SGOL1
		AKTIP
		SNORD47
		FURIN
		RAMP1
		ADH7
		NCR3
		ST8SIA1
		SNX4
		C20orf91
		INSL5
		SNORD49A
		DDX19-DDX19L
		MYO1H
		PDE8A
		PRAMEF5
		SH3KBP1
		WDR51A
		GAGE4
		RGS21
		NACAP1
		FN3KRP
		AYP1p1
		CEACAM4
		KRT76
		C21orf57
		SUGT1
		TTTY6
		TMEM57
		DPY19L2P4
		SNRPD1
		NCAPG2
		KCNMB1
		RGL3
		ITGAV
		ZNF221
		CLDND1
		CCDC27
		C20orf3
		RTN4RL2
		ITPKA
		GDAP1
		TMEM191B
		DUOXA1
		PDPR
		PPP2CB
		PHKA1
		DDX60
		B4GALT6
		DOLPP1
		AP1M1
		TNNI2
		GLT25D1
		SARM1
		JHDM1D
		CYC1
		FER1L4
		CD207
		HMP19
		RSPO1
		FEM1A
		FAM90A7
		MFSD2
		CHAT
		HS6ST2
		SEC11B
		MYCT1
		RAB33A
		DENND4B
		MS4A5
		DCST2
		GPN3
		STARD3NL
		ZNF792
		TNMD
		SMN2
		MYH10
		RPS26
		MYLK4
		C18orf22
		THOC1
		MIR506
		OR10J1
		TBXAS1
		TMEM9B
		DNAJA1
		HSF4
		MAP6D1
		FLJ46380
		NCRNA00152
		PRKX
		SNORA27
		NCRNA00113
		NUDT14
		GFM1
		TBC1D3C
		NPR3
		C19orf29
		RAD51C
		DMRTA1
		CNNM4
		IRAK3
		MIR1224
		GALC
		TMC1
		C20orf71
		CHST14
		SMCP
		P2RY12
		ZNF217
		GGT3
		MIR218-2
		MIR939
		ZNF167
		LHX8
		RNASEN
		VTN
		ACCN2
		TPM1
		LINGO1
		SALL2
		CRIM1
		BEAN
		ZNF644
		HTRA3
		TECPR2
		PLEKHA1
		OR4C12
		SLC4A2
		LAT2
		HNRNPUL1
		ECSIT
		METT10D
		OTP
		MC1R
		ABCB5
		MIR1258
		BRDG1
		HADH2
		HEATR4
		RBMY1J
		TRIM69
		JPH4
		C12orf68
		MIR548G
		CCNYL1
		GALNT7
		OBSCN
		CISD2
		GCNT7
		KIAA2026
		C6orf64
		RFESD
		RRBP1
		NAT13
		KLC3
		IL1RAP
		RALGDS
		ASPHD1
		RGR
		C17orf48
		NDUFB6
		TMEM27
		ANUBL1
		C1orf69
		PMFBP1
		SNORA47
		TYSND1
		KY
		SIT1
		ERI2
		SEMA3B
		DNAJC18
		DRGX
		MIR510
		MIR190B
		ADSSL1
		TP53BP1
		GGTL3
		TADA2A
		NEDD1
		TINF2
		SLC7A10
		KIAA1875
		TCEAL4
		AK2
		SCEL
		C1orf185
		OSBPL6
		FERD3L
		MIR197
		CMTM6
		BHLHB9
		B3GNT1
		PICK1
		POLR3C
		FBN1
		IFNE1
		TTTY17B
		CSNK1A1
		ADRM1
		GUSBL1
		BAT3
		MAP3K1
		SNORA20
		PBK
		CPPED1
		AP3B2
		C3orf75
		LAMA5
		AKAP4
		CCDC62
		SNORD2
		C19orf62
		FREM2
		TBX15
		BMPER
		ZNF696
		AADAT
		LIN28
		PUS10
		CCL2
		FAM19A3
		INO80C
		FUT10
		MIR125A
		KRT81
		RFXANK
		COASY
		ADA
		LAMC1
		CLTC
		EIF2AK3
		PDE1A
		TAF6L
		DCTN6
		ACADS
		PBX3
		ALKBH4
		ZNF761
		CCDC93
		PSME4
		FLJ36070
		PRAMEF11
		SSNA1
		CORO6
		FAM87B
		ZMAT3
		SNAPIN
		MSTP9
		PSMD14
		KDM3B
		TEF
		CHAC1
		MRPL44
		MIR15B
		EIF4G1
		FAM179A
		KCNJ14
		EMX1
		FLJ20209
		TRPM4
		UBE2D1
		IDH3A
		LSM7
		HSP90AA1
		LEAP-2
		ZFR2
		LRRC47
		RANBP3
		CCDC68
		THSD7B
		SEL1L
		C21orf100
		DYRK1B
		HLA-DRB6
		UBE2G2
		FLJ11292
		ACSM5
		COPG2IT1
		LHX1
		EIF4B
		DDX55
		AP1GBP1
		RBKS
		SSPO
		DKFZp686D0972
		PHLDB1
		FERMT2
		FLJ36157
		CPNE8
		PSMA4
		C1orf149
		RILPL2
		OR2AT4
		SLCO4A1
		SLC37A4
		TAGLN
		FAM92B
		GPX6
		ZNF610
		TAX1BP1
		ZBTB42
		MIR1274B
		KLF1
		KIR2DS4
		RNU5A
		C9orf90
		H2BFM
		RGPD4
		CGB7
		RIG
		OGT
		DNM3
		HBXIP
		LSM11
		CCDC84
		PDGFRL
		FAM35A
		HIST1H1B
		AARS2
		FAM195B
		GZMH
		PHF17
		DEFB106A
		TYROBP
		RNY5
		PLA2G2F
		NIP7
		HSPA13
		FLJ25404
		OR4K13
		RARA
		FAM108C1
		OR4F15
		SHCBP1
		C11orf21
		ECM2
		ANKRD57
		COTL1
		TAF6
		OR51A2
		OR56A3
		SESN3
		C22orf30
		MIR548E
		FAM101A
		AGBL3
		LRP6
		FLJ39080
		AFF2
		ZYG11B
		EXOD1
		LAYN
		DVL3
		CD244
		LEFTY2
		ACTL6B
		ATP5SL
		FAM83G
		IL2RA
		MOSPD3
		STXBP5L
		CRX
		FAP
		KRT73
		ARHGAP9
		LSM6
		SMURF1
		C14orf102
		HNRPDL
		PRIM1
		CSTF2
		SLC28A2
		GRASP
		CEP78
		ATP5O
		TFB2M
		UGDH
		MIR766
		OR2A2
		NUP188
		PLCB1
		SRXN1
		LOXL2
		C5orf43
		ADM2
		SERPINA7
		NPEPPS
		SLC2A12
		DENR
		EPN3
		RPL21
		SENP2
		FLJ45721
		XPNPEP1
		C17orf68
		KLF8
		WIPF2
		PLXDC2
		GPR27
		CDH9
		ZNF699
		MMP21
		ADRA2B
		NLRC5
		SUV39H1
		GLTSCR1
		C17orf88
		TUSC4
		CDH16
		SORBS1
		FLJ43093
		ETFDH
		PCSK4
		NPC1L1
		TBCA
		LRCH2
		TRIM13
		CYGB
		C15orf5
		GSTT2B
		IQCF1
		C6orf115
		FAM66E
		PPAPDC1A
		ZBTB33
		MGA
		KCNAB2
		KIAA1957
		IL3RA
		TTC28
		SGCA
		ANKRD30B
		UBA6
		SEPX1
		SYMPK
		HES6
		ZNF451
		RAB3B
		ADORA1
		CLINT1
		LEPROTL1
		REEP5
		NOTO
		STX12
		PLCL1
		RPL23AP53
		ALDH3A1
		FLJ42177
		CDX4
		CYLC1
		HPCAL1
		HOMER1
		PLD4
		PLA2G15
		ZNF286A
		C15orf63
		CCDC101
		ANKFY1
		HSPA5
		ERCC-00019
		NSUN5B
		VHLL
		ALDH8A1
		TSHZ3
		C4orf21
		RNF148
		FAIM2
		INTS9
		ZBTB9
		CCNG1
		SPDEF
		SNORD4B
		APOBEC3H
		CTXN2
		SNORD56B
		CACNG3
		MGC16291
		SASH3
		TMEM173
		PTH2R
		CNTNAP3
		IFI30
		TROVE2
		FNDC3A
		SPIRE1
		HSPC171
		METRNL
		IAH1
		NCR1
		PMS2L5
		PCDH24
		KLHL22
		COL14A1
		MTRF1L
		GJB2
		SOX8
		ALOX12P2
		ICAM1
		MTHFS
		RECK
		ABAT
		SLC22A25
		RN7SL1
		STAG3L1
		ZNF674
		EIF2A
		LGALS9
		LHX6
		JARID2
		SPINT1
		ZDHHC23
		DEFB109P1
		STK4
		MIR892A
		OR52B6
		DNHD2
		TTTY11
		NEXN
		C3orf74
		CRYZ
		PAFAH1B2
		SNORD80
		UBAP2L
		PCDH8
		HSP90B1
		SMOC1
		MIR568
		GSTA3
		BCAS1
		U2AF1L4
		SORD
		SLC25A33
		MIR155HG
		KCNU1
		TIMM8B
		SLC30A6
		NEUROG2
		PARL
		TMEM105
		BICC1
		CRNN
		TRRAP
		GRN
		SCAMP1
		ADAP1
		AP3D1
		LDLRAD3
		PRKY
		SLC36A2
		ANPEP
		MMP17
		C13orf26
		PROM1
		COPG
		GDF5
		MIR1284
		MED28
		PTPRA
		ASB18
		LAS1L
		FTSJ1
		DR1
		DST
		SNORD18C
		NPSR1
		UBXN1
		C20orf12
		RAB5C
		FLJ25076
		NPPC
		LNX2
		METTL7A
		WSCD2
		ABCG5
		MIR646
		NECAB3
		PCDHA3
		NEUROD4
		YDD19
		C6orf165
		FLJ46358
		PYY2
		MIR16-1
		USF1
		NFKBIB
		NSA2
		C17orf90
		CHRM2
		CCNH
		STK35
		PPYR1
		CAPN5
		OR5K2
		SSTR1
		C1orf59
		OR52B4
		SALL4
		KLHDC5
		GPC2
		PDE11A
		NOTCH4
		POLR3H
		MMS19L
		LILRB5
		TMEM17
		RILP
		KCNRG
		ST6GALNAC6
		MAT1A
		XAGE3
		CLYBL
		C6orf136
		NMI
		AQP5
		TSSK4
		SDHC
		MS4A7
		OSBPL11
		PISRT1
		RPTN
		ITIH1
		HCCA2
		MSTN
		ZFP112
		UBTD2
		C1orf151
		C11orf1
		CCDC88C
		TMEM191A
		FAM125B
		SMC5
		BACH1
		GGNBP2
		GMCL1L
		STAT2
		PRPF38A
		TGIF2LX
		C6orf201
		LRRC3
		SMTNL1
		DTL
		ROBO2
		REL
		BEND6
		CR2
		CSN1S1
		OR52R1
		IFT81
		RSAD2
		PCDHB1
		CTBP2
		ABP1
		OSCP1
		BAT4
		C21orf37
		SNORD113-1
		PRAMEF19
		PEX10
		PLLP
		FLJ46257
		SRGAP3
		ZNF525
		TBC1D10B
		MIR668
		LMTK3
		AKAP13
		WDR41
		GDEP
		ALS2CL
		ADH1B
		MGC13168
		KIAA2013
		ORC2L
		EMR4P
		OR4F21
		HBS1L
		CPA5
		MLANA
		AMY2B
		WISP3
		PDS5A
		BRPF3
		NEDD9
		WBSCR28
		C3orf1
		PSMD13
		LY6E
		ARHGDIA
		GCAT
		GSTO1
		CORO7
		MAD2L1BP
		C17orf108
		NRBP2
		CCDC128
		SCYL1BP1
		LSM1
		RHOBTB3
		FLJ20297
		HMX3
		CAB39L
		CUL4A
		PDZK1
		CFB
		DEFB104A
		ZNF443
		DNCL1
		PEX11A
		OR1J4
		RASA4P
		ZNF323
		SNORD104
		PTPN3
		GTF2H2D
		FLJ90757
		PKDCC
		MIR411
		SYT17
		OR1A2
		TARP
		C6orf59
		EPHB6
		SYT14
		FLJ22536
		PDLIM3
		ZNHIT3
		FLJ32154
		C6orf25
		MYO1G
		VPS24
		FRG1B
		SERINC1
		FDXR
		MUC21
		RAB27A
		DKFZP564C196
		PNLIPRP1
		LASS4
		SNORD127
		NNT
		ALG10
		CCDC121
		SIK3
		RAD21
		LMX1B
		L3MBTL3
		TTC17
		C7orf34
		ACD
		BCL3
		CHRNA9
		FAM65C
		MKI67IP
		RHBDD3
		F2RL3
		FLJ45121
		ERCC-00111
		SYVN1
		ABLIM3
		LTC4S
		MIF4GD
		PSCDBP
		SNORA35
		XYLB
		FUT5
		ADH6
		P4HB
		FLJ45079
		MIR888
		COL10A1
		C1orf127
		DUSP16
		NUMA1
		F11R
		CERCAM
		STAC3
		C11orf31
		GSK3A
		WASH3P
		FAM193B
		TXN
		ADAM20
		OR6K6
		GPR87
		ZNF30
		EXOSC6
		SP5
		GMPS
		C2orf28
		ANKRD1
		MIR606
		FKBP9
		SAA2
		C19orf63
		C7orf28B
		RPF1
		C1orf186
		SYNPO
		SNRNP40
		MIR95
		NALP5
		SNORD116-29
		C21orf130
		MYST2
		FLJ38773
		DCTN5
		C5orf62
		MYOZ1
		IFNB1
		SC65
		APM-1
		IFNA10
		RIMBP3C
		NME3
		GPA33
		C9orf70
		MGEA5
		NMD3
		BCAT1
		ETV6
		CHAC2
		RAG2
		ZNF398
		CYTSB
		FMNL2
		VPS13C
		XIRP2
		KRT85
		OR8B3
		TM6SF2
		CA1
		ZFYVE19
		LIG3
		UAP1
		IRAK4
		DHODH
		SNORA4
		TULP3
		ATP2A2
		MLPH
		MYOM3
		ATIC
		SGK196
		ADAM15
		FAM110B
		TTK
		DDX41
		SULT1B1
		UBE2D2
		PGM3
		FLJ45966
		ZNF845
		MYH7B
		MARVELD2
		OR5T1
		DLEU1
		UBE2Q1
		GLI4
		OGDHL
		SPINT2
		FAM119B
		CCDC71
		HSPBL2
		APOL3
		FLNA
		FAM180A
		TIFA
		BAX
		DUSP9
		LRPAP1
		C21orf58
		NANS
		CNPY1
		FKBP1A
		SMARCAL1
		ABCB8
		FLJ45032
		PRKCA
		LCE4A
		SDCCAG3
		AHSP
		SPRR2E
		TTC1
		PRDM7
		USH1C
		SRF
		GHSR
		MAD2L2
		RNF183
		PGPEP1
		C19orf16
		TPPP2
		CCNYL2
		FMN2
		RNF6
		BOLA2B
		SMYD1
		ECSCR
		ZNF383
		S100A13
		TP63
		DPY19L1
		WDR66
		VDAC2
		VHL
		LMBR1
		IFI44
		ZPBP
		PHF21A
		MIR212
		FAM49B
		C1orf68
		C21orf67
		TRMU
		VPS13B
		C14orf101
		FLRT1
		FLJ32784
		ARL13A
		MIR375
		FAM55C
		HBG1
		PLSCR3
		CYP2R1
		PSMB9
		KRT32
		VSTM1
		TTTY17A
		CSF2
		GHRH
		SELO
		C12orf69
		DNAJC19
		DHRS2
		TOP1
		RXFP2
		EXOC6
		HBA1
		DNAJC10
		CTSC
TC_GSE131617	740	RPL17-C18orf32
		FAM187A
		APBB2
		C10orf25
		NSAP11
		ESYT1
		RPL19
		RDH10
		DDX5
		OR5L1
		CABS1
		SEMA4D
		HEPH
		THRAP3
		TOB2
		SLC12A8
		NAT10
		SLC12A4
		CDK20
		GRK5
		FGGY
		SELL
		STARD5
		LOC440792
		ALX1
		GRB2
		LINC01011
		TMEM255A
		TJAP1
		SPZ1
		RBMY2EP
		TOMM34
		SPX
		METTL21A
		PRDX4
		CNTN2
		NFIL3
		SELENOP
		ENHO
		SPRY2
		FKBP4
		TRIM49B
		PTPN2
		RTCB
		MICALL1
		PLSCR4
		KCTD21-AS1
		ZNRD1
		FHDC1
		SLC4A5
		PSD2
		LRP1B
		TCP11X2
		HBP1
		FAM131C
		VAX1
		HNRNPK
		GYPA
		CYP4F12
		ERCC8
		ANKRD40
		NPNT
		ERH
		AIF1L
		ITGA2
		AP2S1
		SF3B5
		KCTD2
		NR4A3
		AMER3
		ULBP1
		RPL27
		GAL
		RDH11
		LOC105376037
		EIF3H
		KIF1B
		CBLN2
		ADCYAP1R1
		FBXO7
		CRTAP
		MMP24
		BANF1
		EBP
		DAAM2
		ERVH-6
		ARHGDIB
		CDK18
		HORMAD2
		SP7
		OGFRL1
		SPRR2C
		RRN3P3
		TCEAL2
		PFKFB2
		PRMT5
		PDLIM1
		UQCR10
		PSMB7
		DDI1
		SCG2
		CAPNS1
		CXCL2
		GALNT6
		SLC10A6
		FARP2
		SEC22C
		OR51B2
		SNX32
		CCNB2
		TBC1D3G
		ASPDH
		ABCF1
		ZHX2
		SEPT2
		CHRDL2
		NFE2L3
		KCNG3
		PRPF8
		SHISA4
		head to head
		NUDC
		TNFSF8
		PDE5A
		PTPRG
		APLN
		RPL9
		TARDBP
		HDAC11
		PTPN6
		HCG9
		ZNF99
		ODC1
		EMC6
		GDPD2
		CA8
		VCAN
		CBX3
		FAM124A
		ELOVL1
		PDIA6
		OR4D5
		CXorf40B
		CA5B
		LOC400446
		PHKG1
		ZNF830
		MAGOH
		FAXDC2
		STAMBP
		ZNF668
		AGMO
		ZNF135
		TIMM50
		S100A7
		BTD
		CNNM3
		COL24A1
		TERF1
		ACTN1
		CYB5A
		C2orf88
		MCM3AP-AS1
		CIDEB
		SMIM2
		HIST1H2BO
		C15orf54
		KCNJ16
		HINT1
		USP39
		NARS
		RPL14
		BAAT
		WDR73
		STARD7
		SHMT2
		VWA3B
		MLYCD
		CH25H
		PNP
		HOPX
		EIF2D
		METTL1
		OR10AD1
		AMER2
		RNF122
		MAGEA10-MAGEA5
		RAB42
		FCRL6
		NBEAL1
		UNC5B
		CALB1
		JAM3
		HMOX2
		OR56A1
		SPO11
		DSTNP2
		FMO4
		ANGPTL3
		PLEKHB1
		IDI2-AS1
		PSMB6
		SLC40A1
		CCT2
		ARF4
		MRPL28
		PIGV
		BCAP31
		LOC100996716
		SCD5
		COLGALT2
		EMC3
		DCLRE1B
		ATP13A4
		RPS13
		C1/C2
		TAC4
		RASEF
		ABCB1
		LOC401472
		LLGL1
		FTL
		USP54
		TM7SF2
		ACCS
		SRP68
		FNDC7
		CYP2A6
		ZNF679
		EYA1
		CAMKK1
		ZFHX4
		TMEM47
		SPOCK3
		TLR8
		CARS2
		CPN1
		ANXA2R
		LOC100996333
		NOP16
		NPAS4
		NT5DC3
		CDC42EP2
		WDR4
		PRR15L
		EQTN
		ITM2C
		DAPK2
		TNS1
		PYGO2
		EIF3F
		SSR4P1
		KCNJ10
		TMED2
		PER3
		ARMC10
		LOC440446
		FP6628
		FRMPD2
		UBE2B
		S100A8
		CPQ
		DYNLRB2
		HCN3
		GTSCR1
		HLA-F-AS1
		PPT2-EGFL8
		HNRNPC
		MVB12B
		LYPD6
		TNFAIP1
		ZNF333
		AGO1
		NANOGNB
		RGS2
		TIGD7
		GFRA3
		ETNPPL
		SERGEF
		PRPF4
		TSPAN15
		NOCT
		GCC1
		FAM198B
		TXK
		CERS5
		C11orf40
		KIF6
		HIST1H2BG
		NFIX
		LOC100129924
		IL1R2
		FOS
		CCDC65
		CCL8
		PAMR1
		SLC43A1
		TMEM198B
		CORO1A
		RRM2
		SPTB
		LOC100506123
		FMO5
		ABCA17P
		OR9Q1
		ELOF1
		FAM32A
		C1orf74
		GLYR1
		ISG20
		C1D
		CARTPT
		LRRC59
		LINC00052
		WBSCR27
		ANAPC5
		SDF2
		TNRC6C
		XBP1
		ATP6V1G2-DDX39B
