Names	total	elements
		SEPP1
		LOXL2
		RARRES2
		RPL21
		GPR77
		C17orf96
		XPNPEP1
		DKFZP547L112
		C10orf91
		PCGF5
		JMJD6
		RAP1B
		ZNF571
		PRKG1
		SMARCD2
		GPR27
		TRIM21
		CFI
		NLRC5
		ADRA2B
		PCF11
		T
		C17orf88
		CDH16
		CYTL1
		SORBS1
		ETFDH
		FLJ43093
		FGF7
		MESTIT1
		GUCY1A2
		PCSK4
		NPC1L1
		PH-4
		TBCA
		FMNL3
		MB
		FTHL16
		FLJ39827
		SNAP23
		CBL
		CLECL1
		PPAPDC1A
		ZBTB33
		CACNG8
		MXI1
		PGA3
		SPTLC2
		C9orf86
		SGCA
		MAG
		ANKRD30B
		CLINT1
		C2orf54
		RTTN
		POLE2
		FOXA1
		TBPL1
		NOTO
		HINT2
		GALNTL6
		PLD4
		C15orf63
		OR1A1
		PXDNL
		EDA
		CREG1
		IFIT1
		HSPA5
		C20orf79
		ERCC-00019
		JARID1D
		VHLL
		WNT7A
		FIP1L1
		H6PD
		ZBTB9
		CCNG1
		CCDC144B
		AMH
		CTXN2
		SNORD56B
		CNTNAP3
		WNT10A
		MIR1180
		MRPL2
		TMEM71
		METRNL
		BFAR
		KHDRBS3
		DNAJC2
		NPBWR1
		PRR15
		SOX8
		ALOX12P2
		ICAM1
		ZNF674
		HECTD3
		LGALS9
		MIR940
		OR10A3
		DEFB109P1
		FBXO41
		NCBP1
		NCRNA00094
		HIST1H4F
		CTGLF6
		SNORD80
		TncRNA
		C10orf78
		HSP90B1
		SMOC1
		TCEAL5
		BCAS1
		MIR155HG
		CYP2W1
		NEUROG2
		MIR519B
		GRN
		AP3D1
		LDLRAD3
		PRKACG
		NPAL3
		ANPEP
		PROM1
		GDF5
		TBX20
		ALPI
		TTLL3
		LNX2
		MRP63
		NECAB3
		YDD19
		SNORA70
		JMJD1C
		EIF4E3
		CHRM2
		PPYR1
		CAPN5
		RASL10A
		COX7A1
		APOBEC3C
		NOTCH4
		KLHL29
		ABCA4
		WDR67
		SNORD70
		LGI3
		CALM3
		FAM84A
		TMEM163
		OSBPL11
		CCL21
		ITIH1
		C1orf151
		IQCJ
		SPATA5
		SMC5
		GMCL1L
		C11orf63
		PRPF38A
		POTEH
		LRRC3
		FAM122C
		RSAD2
		SNORA28
		OSCP1
		C21orf37
		PRAMEF19
		LRRFIP2
		GLT25D2
		MST4
		FLJ46257
		NT5C2
		MIR668
		NBR2
		ZFYVE21
		WDR41
		GDEP
		ARMET
		ACN9
		MEST
		MIR146B
		KIAA2013
		RBBP5
		ILKAP
		ORC2L
		WFDC3
		AMY2B
		NCAPH2
		WBSCR28
		PSMD13
		OR51A4
		AP1M2
		GCAT
		TRAPPC4
		MIR629
		CORO7
		MAD2L1BP
		C17orf108
		CCDC128
		NRBP2
		SCYL1BP1
		PGAM4
		HSPC111
		KCNE2
		UGT2B11
		HMX3
		CAB39L
		PDZK1
		FSTL3
		CDC42BPB
		FCN3
		ZNF323
		PTPN3
		C11orf51
		GTF2H2D
		TMEM55A
		FLJ90757
		RNMTL1
		NPTN
		PKDCC
		FLJ25328
		APOA1BP
		NDUFS5
		CISD1
		EPHB6
		PDLIM3
		FLJ32154
		NT5C3L
		MYO1G
		KLHL17
		LILRA3
		SERINC1
		PNLIPRP1
		YAP1
		C3orf41
		CCDC121
		LMX1B
		CD164L2
		TAPT1
		SGOL2
		SOX11
		HIVEP3
		CFHR3
		F2RL3
		FLJ45121
		CLIP1
		ERCC-00111
		TLCD1
		CENPC1
		GAGE5
		MAP7D3
		FUT5
		MIR888
		CLDND2
		ALKBH8
		COL10A1
		LCE1D
		ZNF828
		F12
		C1orf41
		DEFB123
		ELL2
		FLJ33590
		GPR87
		ZNF30
		EXOSC6
		FANCE
		SP5
		GMPS
		C2orf28
		C7orf28B
		C1orf186
		SYNPO
		TRIT1
		FLJ11795
		C21orf130
		KRTHA5
		GAGE12D
		DCTN5
		PHF10
		HIST1H3A
		BCAT1
		MAGEB1
		CD300E
		RAG2
		HPVC1
		CCDC67
		CEBPB
		ZNF398
		FMNL2
		OR8B3
		GEM
		TM6SF2
		C12orf8
		IRAK4
		TULP3
		ATOH7
		NPL
		UEVLD
		GABARAPL2
		ZMYM6
		CISH
		OGDHL
		SLC22A10
		GIT2
		TADA2B
		CCDC71
		HSPG2
		FLNA
		IL2RB
		CCDC58
		LRPAP1
		G6PC3
		OR51G1
		LRRC14
		ABCB8
		PRKCA
		OR4K2
		SPANXN3
		PRMT7
		OR2Y1
		KHDC1
		C8ORFK36
		PGPEP1
		C19orf16
		OR5D13
		CACNA1I
		C20orf45
		VHL
		C8orf44
		DAZ4
		EIF2C4
		MIR212
		C21orf67
		BCKDHB
		C17orf46
		C14orf101
		ARL13A
		MIR375
		VSTM1
		GPR15
		SLC2A11
		ITIH5L
		RPS6KB1
		RXFP2
